Date,bc_flux0,bc_flux1,bc_flux2
11/15/1987,15160.47656,0,0
11/16/1987,15350.41211,0,0
11/17/1987,12092.64844,0,0
11/18/1987,7885.432129,0,0
11/19/1987,4046.090088,0,0
11/20/1987,137014.1406,0,0
11/21/1987,108375.8516,0,0
11/22/1987,102618.2578,0,0
11/23/1987,72653.59375,0,0
11/24/1987,42421.58203,0,0
11/25/1987,19651.94727,0,0
11/26/1987,61780.78906,0,0
11/27/1987,56697.33203,0,0
11/28/1987,34696.01563,0,0
11/29/1987,17855.46094,0,0
11/30/1987,128422.3359,0,0
12/01/1987,78086.28125,0,0
12/02/1987,46909.75,0,0
12/03/1987,32311.10156,0,0
12/04/1987,19991.04102,0,0
12/05/1987,14144.28516,0,0
12/06/1987,28668.53516,0,0
12/07/1987,20804.41797,0,0
12/08/1987,8929.477539,0,0
12/09/1987,241354.0313,0,0
12/10/1987,24366.71875,0,0
12/11/1987,21644.39453,0,0
12/12/1987,19780.47852,0,0
12/13/1987,16617.53125,0,0
12/14/1987,9919.505859,0,0
12/15/1987,61403.80469,0,0
12/16/1987,143144.4063,0,0
12/17/1987,63977.60547,0,0
12/18/1987,19384.98438,0,0
12/19/1987,226160.2188,0,0
12/20/1987,100784.75,0,0
12/21/1987,33371.71484,0,0
12/22/1987,13669.89746,0,0
12/23/1987,235106.9688,0,0
12/24/1987,30488.02734,0,0
12/25/1987,77779.75,0,0
12/26/1987,30448.51953,0,0
12/27/1987,103206.5859,0,0
12/28/1987,85393.35938,0,0
12/29/1987,75579.99219,0,0
12/30/1987,53124.83203,0,0
12/31/1987,31628.60352,0,0
01/01/1988,17176.49609,0,0
01/02/1988,19236.48438,0,0
01/03/1988,22385.23242,0,0
01/04/1988,19209.34961,0,0
01/05/1988,14168.50488,0,0
01/06/1988,44942.84375,0,0
01/07/1988,32151.16406,0,0
01/08/1988,13184.00195,0,0
01/09/1988,49039.66406,0,0
01/10/1988,41349.67969,0,0
01/11/1988,20978.61719,0,0
01/12/1988,48228.625,0,0
01/13/1988,41482.5,0,0
01/14/1988,22153.61523,0,0
01/15/1988,7952.430664,0,0
01/16/1988,291014.1563,0,0
01/17/1988,35775.35938,0,0
01/18/1988,21655.50586,0,0
01/19/1988,11391.91797,0,0
01/20/1988,82530.42188,0,0
01/21/1988,14556.125,0,0
01/22/1988,10233.77637,0,0
01/23/1988,24809.20898,0,0
01/24/1988,81130.00781,0,0
01/25/1988,100412.5234,0,0
01/26/1988,76088.76563,0,0
01/27/1988,38285.82422,0,0
01/28/1988,18666.28516,0,0
01/29/1988,190221.4375,0,0
01/30/1988,87994.85156,0,0
01/31/1988,136382.25,0,0
02/01/1988,69559.79688,0,0
02/02/1988,20132.23047,0,0
02/03/1988,1248105.375,0,0
02/04/1988,290300.0313,0,0
02/05/1988,81495.75781,0,0
02/06/1988,30467.43359,0,0
02/07/1988,689098.625,0,0
02/08/1988,161657.7188,0,0
02/09/1988,112744.8281,0,0
02/10/1988,66088.27344,0,0
02/11/1988,31171.79102,0,0
02/12/1988,17239.375,0,0
02/13/1988,10962.61523,0,0
02/14/1988,6763.663086,0,0
02/15/1988,3122.137207,0,0
02/16/1988,27297.91797,0,0
02/17/1988,2830.87207,0,0
02/18/1988,16825.31055,0,0
02/19/1988,50724.40234,0,0
02/20/1988,82330.72656,0,0
02/21/1988,88056.95313,0,0
02/22/1988,72011.25781,0,0
02/23/1988,48139.98438,0,0
02/24/1988,42682.87109,0,0
02/25/1988,53284.95313,0,0
02/26/1988,51396.71875,0,0
02/27/1988,50375.67188,0,0
02/28/1988,44416.95313,0,0
02/29/1988,133259.7031,0,0
03/01/1988,214132.5938,0,0
03/02/1988,213206.4219,0,0
03/03/1988,150821.7813,0,0
03/04/1988,91914.42969,0,0
03/05/1988,65608.20313,0,0
03/06/1988,51798.5625,0,0
03/07/1988,49468.24609,0,0
03/08/1988,43291.28516,0,0
03/09/1988,30699.85938,0,0
03/10/1988,204137.2813,0,0
03/11/1988,59316.73047,0,0
03/12/1988,35591.58594,0,0
03/13/1988,102822.6406,0,0
03/14/1988,111716.9063,0,0
03/15/1988,72239.80469,0,0
03/16/1988,33073.64063,0,0
03/17/1988,9190.990234,0,0
03/18/1988,2153.821289,0,0
03/19/1988,2926.760254,0,0
03/20/1988,5185.078613,0,0
03/21/1988,9871.445313,0,0
03/22/1988,14766.47461,0,0
03/23/1988,28854.3418,0,0
03/24/1988,47629.9375,0,0
03/25/1988,54096.32813,0,0
03/26/1988,115797.8359,0,0
03/27/1988,199133.7344,0,0
03/28/1988,215041.375,0,0
03/29/1988,184923.5313,0,0
03/30/1988,122908.7188,0,0
03/31/1988,89740.23438,0,0
04/01/1988,89716.0625,0,0
04/02/1988,74250.875,0,0
04/03/1988,45603.92188,0,0
04/04/1988,227013.9063,0,0
04/05/1988,255529.3125,0,0
04/06/1988,178661.5625,0,0
04/07/1988,98836.80469,0,0
04/08/1988,41230.11719,0,0
04/09/1988,733790.3125,0,0
04/10/1988,197469,0,0
04/11/1988,62728.99219,0,0
04/12/1988,390628.3438,0,0
04/13/1988,141024.0625,0,0
04/14/1988,41297.16797,0,0
04/15/1988,10836.3418,0,0
04/16/1988,822.9260254,0,0
04/17/1988,0,0,0
04/18/1988,0,0,0
04/19/1988,0,0,0
04/20/1988,0,0,0
04/21/1988,0,0,0
04/22/1988,0,0,0
04/23/1988,0,0,0
04/24/1988,0,0,0
04/25/1988,0,0,0
04/26/1988,0,0,0
04/27/1988,0,0,0
04/28/1988,0,0,0
04/29/1988,0,0,0
04/30/1988,0,0,0
05/01/1988,434.9873047,0,0
05/02/1988,662.1088867,0,0
05/03/1988,1110.661377,0,0
05/04/1988,1105.946533,0,0
05/05/1988,1038.158447,0,0
05/06/1988,0,0,0
05/07/1988,19125.30859,0,0
05/08/1988,19836.90234,0,0
05/09/1988,33084.76953,0,0
05/10/1988,47267.00781,0,0
05/11/1988,60772.53906,0,0
05/12/1988,66374.39063,0,0
05/13/1988,56658.43359,0,0
05/14/1988,41479.38281,0,0
05/15/1988,28592.52734,0,0
05/16/1988,21553.79883,0,0
05/17/1988,22165.92188,0,0
05/18/1988,27368.8125,0,0
05/19/1988,23758.40625,0,0
05/20/1988,25414.04492,0,0
05/21/1988,30666.31836,0,0
05/22/1988,35469.53125,0,0
05/23/1988,31290.60352,0,0
05/24/1988,34622.46875,0,0
05/25/1988,113823.5703,0,0
05/26/1988,0,0,0
05/27/1988,2138050.25,0,0
05/28/1988,783180,0,0
05/29/1988,494727.1563,0,0
05/30/1988,227683.7188,0,0
05/31/1988,129268.3281,0,0
06/01/1988,131192.3594,0,0
06/02/1988,549230.375,0,0
06/03/1988,165656.2188,0,0
06/04/1988,482225.8125,0,0
06/05/1988,164947.375,0,0
06/06/1988,61461.53516,0,0
06/07/1988,220194.0313,0,0
06/08/1988,0,0,0
06/09/1988,12275.35938,0,0
06/10/1988,35097.32813,0,0
06/11/1988,60731.71875,0,0
06/12/1988,327251.5,0,0
06/13/1988,17178.12305,0,0
06/14/1988,821560.6875,0,0
06/15/1988,1196525.625,0,0
06/16/1988,1992191,0,0
06/17/1988,1071821.375,0,0
06/18/1988,466227,0,0
06/19/1988,224263.375,0,0
06/20/1988,630683.1875,0,0
06/21/1988,0,0,0
06/22/1988,0,0,0
06/23/1988,0,0,0
06/24/1988,100436.0313,0,0
06/25/1988,78660.25781,0,0
06/26/1988,38609.67969,0,0
06/27/1988,260216.25,0,0
06/28/1988,152027.6719,0,0
06/29/1988,16214.26172,0,0
06/30/1988,31006.84766,0,0
07/01/1988,45155.47266,0,0
07/02/1988,42393.14063,0,0
07/03/1988,339225.2188,0,0
07/04/1988,55774.48828,0,0
07/05/1988,31075.09766,0,0
07/06/1988,44378.61328,0,0
07/07/1988,206246.0781,0,0
07/08/1988,412.4612427,0,0
07/09/1988,118080.0234,0,0
07/10/1988,724251.375,0,0
07/11/1988,0,0,0
07/12/1988,217133.5938,0,0
07/13/1988,221319.5625,0,0
07/14/1988,149330.7031,0,0
07/15/1988,99481.9375,0,0
07/16/1988,284330.6875,0,0
07/17/1988,32310.07617,0,0
07/18/1988,8753.992188,0,0
07/19/1988,68073.47656,0,0
07/20/1988,87586.64844,0,0
07/21/1988,293593.375,0,0
07/22/1988,31465.93359,0,0
07/23/1988,242535.8594,0,0
07/24/1988,16752.91797,0,0
07/25/1988,58536.1875,0,0
07/26/1988,179180.875,0,0
07/27/1988,49874.01563,0,0
07/28/1988,14631.30176,0,0
07/29/1988,219289.1406,0,0
07/30/1988,79005.09375,0,0
07/31/1988,879541.875,0,0
08/01/1988,14166.80469,0,0
08/02/1988,951109.8125,0,0
08/03/1988,368559.8125,0,0
08/04/1988,379024.7188,0,0
08/05/1988,284066.6875,0,0
08/06/1988,1608793.25,0,0
08/07/1988,235941.375,0,0
08/08/1988,19112.20313,0,0
08/09/1988,17120386,0,0
08/10/1988,44584.88672,0,0
08/11/1988,1911770,0,0
08/12/1988,174402.4688,0,0
08/13/1988,35181.16016,0,0
08/14/1988,932013.125,0,0
08/15/1988,856811,0,0
08/16/1988,31685.95508,0,0
08/17/1988,402980.625,0,0
08/18/1988,137478.7188,0,0
08/19/1988,37376.21875,0,0
08/20/1988,164193.75,0,0
08/21/1988,18307.97656,0,0
08/22/1988,325026.6563,0,0
08/23/1988,1486289.5,0,0
08/24/1988,59678.00781,0,0
08/25/1988,380343.5313,0,0
08/26/1988,41091.65625,0,0
08/27/1988,1281743,0,0
08/28/1988,14640.66016,0,0
08/29/1988,20863568,0,0
08/30/1988,96055.20313,0,0
08/31/1988,30681.48047,0,0
09/01/1988,1058121.875,0,0
09/02/1988,108765.1094,0,0
09/03/1988,44175.86328,0,0
09/04/1988,215833.125,0,0
09/05/1988,33655.64063,0,0
09/06/1988,712043.25,0,0
09/07/1988,395908.375,0,0
09/08/1988,24519.70508,0,0
09/09/1988,1298576,0,0
09/10/1988,101862.4766,0,0
09/11/1988,2583124.25,0,0
09/12/1988,127480.4141,0,0
09/13/1988,224573.4844,0,0
09/14/1988,126558.7813,0,0
09/15/1988,1356997.375,0,0
09/16/1988,353713.8125,0,0
09/17/1988,233068.4531,0,0
09/18/1988,691073.9375,0,0
09/19/1988,337162,0,0
09/20/1988,566892.125,0,0
09/21/1988,287372.1875,0,0
09/22/1988,1298243.75,0,0
09/23/1988,668487.1875,0,0
09/24/1988,792731.3125,0,0
09/25/1988,398185.3125,0,0
09/26/1988,348150.2188,0,0
09/27/1988,173743.5,0,0
09/28/1988,61351.98828,0,0
09/29/1988,2941157.5,0,0
09/30/1988,188029.3125,0,0
10/01/1988,43594.44531,0,0
10/02/1988,307612.875,0,0
10/03/1988,3655.164063,0,0
10/04/1988,1056053,0,0
10/05/1988,7569.140625,0,0
10/06/1988,16104.63574,0,0
10/07/1988,45821.17188,0,0
10/08/1988,70113.92188,0,0
10/09/1988,83165.38281,0,0
10/10/1988,86328.25781,0,0
10/11/1988,88093.51563,0,0
10/12/1988,103508.5391,0,0
10/13/1988,98466.38281,0,0
10/14/1988,76190.71094,0,0
10/15/1988,55745.22266,0,0
10/16/1988,42315.9375,0,0
10/17/1988,31798.54102,0,0
10/18/1988,36312.69141,0,0
10/19/1988,38635.35156,0,0
10/20/1988,34364.51563,0,0
10/21/1988,28973.49805,0,0
10/22/1988,31396.37109,0,0
10/23/1988,42977.67578,0,0
10/24/1988,52329.86328,0,0
10/25/1988,53370.67969,0,0
10/26/1988,55290.54297,0,0
10/27/1988,54393.99219,0,0
10/28/1988,54927.44922,0,0
10/29/1988,56453.39063,0,0
10/30/1988,51337.23828,0,0
10/31/1988,44400.87109,0,0
11/01/1988,37974.42969,0,0
11/02/1988,33816.91406,0,0
11/03/1988,30747.07813,0,0
11/04/1988,29381.14453,0,0
11/05/1988,31598.10352,0,0
11/06/1988,42388.35156,0,0
11/07/1988,57690.05469,0,0
11/08/1988,66896.96875,0,0
11/09/1988,67993.00781,0,0
11/10/1988,66069.9375,0,0
11/11/1988,63839.51172,0,0
11/12/1988,55732.48828,0,0
11/13/1988,48616.51953,0,0
11/14/1988,44263.22266,0,0
11/15/1988,38759.56641,0,0
11/16/1988,70094.17188,0,0
11/17/1988,88150.28906,0,0
11/18/1988,84888.32813,0,0
11/19/1988,57837.46875,0,0
11/20/1988,55360.42969,0,0
11/21/1988,59602.41016,0,0
11/22/1988,50832.04688,0,0
11/23/1988,48286.9375,0,0
11/24/1988,60179.67969,0,0
11/25/1988,73756.88281,0,0
11/26/1988,75579.39063,0,0
11/27/1988,64273.08984,0,0
11/28/1988,57661.09375,0,0
11/29/1988,57842.87891,0,0
11/30/1988,57424.99219,0,0
12/01/1988,60283.38281,0,0
12/02/1988,47766.09375,0,0
12/03/1988,172066.4531,0,0
12/04/1988,45588.48828,0,0
12/05/1988,44894.21484,0,0
12/06/1988,46494.49219,0,0
12/07/1988,68472.44531,0,0
12/08/1988,53088.44531,0,0
12/09/1988,148326.5469,0,0
12/10/1988,117849.6641,0,0
12/11/1988,70655.34375,0,0
12/12/1988,38556.76563,0,0
12/13/1988,360673.0625,0,0
12/14/1988,107622.7891,0,0
12/15/1988,67259.92969,0,0
12/16/1988,32653.72852,0,0
12/17/1988,141623.0781,0,0
12/18/1988,97655.52344,0,0
12/19/1988,94239.64063,0,0
12/20/1988,68199.98438,0,0
12/21/1988,78613.3125,0,0
12/22/1988,81969.46875,0,0
12/23/1988,63093.65625,0,0
12/24/1988,36568.33984,0,0
12/25/1988,557673.1875,0,0
12/26/1988,328664.25,0,0
12/27/1988,249862.9531,0,0
12/28/1988,210654.7188,0,0
12/29/1988,135470.5156,0,0
12/30/1988,72885.58594,0,0
12/31/1988,70847.91406,0,0
01/01/1989,359905.9688,0,0
01/02/1989,125810.2969,0,0
01/03/1989,75219.75,0,0
01/04/1989,144276.7813,0,0
01/05/1989,2051419.5,0,0
01/06/1989,313683.625,0,0
01/07/1989,212206,0,0
01/08/1989,100757.7969,0,0
01/09/1989,492982.8438,0,0
01/10/1989,140683.5,0,0
01/11/1989,82176.42188,0,0
01/12/1989,349491,0,0
01/13/1989,62695.58594,0,0
01/14/1989,440144.625,0,0
01/15/1989,105818.5,0,0
01/16/1989,39963.62891,0,0
01/17/1989,864030.625,0,0
01/18/1989,204876.9375,0,0
01/19/1989,141529.4063,0,0
01/20/1989,135788.3438,0,0
01/21/1989,124390.6563,0,0
01/22/1989,100161.625,0,0
01/23/1989,73804.80469,0,0
01/24/1989,47197.03125,0,0
01/25/1989,694014.0625,0,0
01/26/1989,111375.9453,0,0
01/27/1989,53180.63281,0,0
01/28/1989,36207.02734,0,0
01/29/1989,51953.53516,0,0
01/30/1989,86369.96875,0,0
01/31/1989,97763.02344,0,0
02/01/1989,92597.78906,0,0
02/02/1989,82424.9375,0,0
02/03/1989,76044.07813,0,0
02/04/1989,78678.6875,0,0
02/05/1989,68878.25781,0,0
02/06/1989,50597.59766,0,0
02/07/1989,48448.54297,0,0
02/08/1989,63727.125,0,0
02/09/1989,43001.13281,0,0
02/10/1989,259925.0156,0,0
02/11/1989,432212.5625,0,0
02/12/1989,235213.5781,0,0
02/13/1989,100323.9063,0,0
02/14/1989,55457.44531,0,0
02/15/1989,297379.375,0,0
02/16/1989,138816.1094,0,0
02/17/1989,75391.48438,0,0
02/18/1989,53249.92188,0,0
02/19/1989,45520.69922,0,0
02/20/1989,62389.875,0,0
02/21/1989,46594.62891,0,0
02/22/1989,94785.1875,0,0
02/23/1989,565488.75,0,0
02/24/1989,341749.8438,0,0
02/25/1989,243431.2656,0,0
02/26/1989,162904.0313,0,0
02/27/1989,101231.2734,0,0
02/28/1989,75271.28906,0,0
03/01/1989,52694.9375,0,0
03/02/1989,322457,0,0
03/03/1989,76255.71875,0,0
03/04/1989,234756.6094,0,0
03/05/1989,150875.0938,0,0
03/06/1989,66428.79688,0,0
03/07/1989,31341.61719,0,0
03/08/1989,480073.875,0,0
03/09/1989,24995.80469,0,0
03/10/1989,790179.125,0,0
03/11/1989,93923.88281,0,0
03/12/1989,87851.14063,0,0
03/13/1989,55417.64063,0,0
03/14/1989,69429.625,0,0
03/15/1989,68473.07813,0,0
03/16/1989,45190.24609,0,0
03/17/1989,355784.8125,0,0
03/18/1989,268618.0625,0,0
03/19/1989,81538.02344,0,0
03/20/1989,85452.375,0,0
03/21/1989,532464.3125,0,0
03/22/1989,70258.10156,0,0
03/23/1989,323621.5,0,0
03/24/1989,69552.95313,0,0
03/25/1989,46600.41016,0,0
03/26/1989,632209.5625,0,0
03/27/1989,22669.48047,0,0
03/28/1989,18372.12305,0,0
03/29/1989,59954.70313,0,0
03/30/1989,44957.31641,0,0
03/31/1989,45457.69922,0,0
04/01/1989,38403.94531,0,0
04/02/1989,31390.70508,0,0
04/03/1989,25188.1582,0,0
04/04/1989,23420.40234,0,0
04/05/1989,20913.32813,0,0
04/06/1989,41525.43359,0,0
04/07/1989,41203.50391,0,0
04/08/1989,101309.3516,0,0
04/09/1989,98934.625,0,0
04/10/1989,59791.46094,0,0
04/11/1989,63187.07813,0,0
04/12/1989,452858.2188,0,0
04/13/1989,327143.1875,0,0
04/14/1989,317737.3125,0,0
04/15/1989,181633.4844,0,0
04/16/1989,83536.89063,0,0
04/17/1989,406556.6563,0,0
04/18/1989,222256.9531,0,0
04/19/1989,92257.6875,0,0
04/20/1989,53237.81641,0,0
04/21/1989,1454241.625,0,0
04/22/1989,75619.92188,0,0
04/23/1989,59649.91797,0,0
04/24/1989,53000.35938,0,0
04/25/1989,33071.70313,0,0
04/26/1989,216914.7188,0,0
04/27/1989,107110.5547,0,0
04/28/1989,94539.86719,0,0
04/29/1989,104503.5547,0,0
04/30/1989,90703.65625,0,0
05/01/1989,100942.8672,0,0
05/02/1989,61884.94141,0,0
05/03/1989,2333998.5,0,0
05/04/1989,521148.5313,0,0
05/05/1989,288864.5313,0,0
05/06/1989,508739.1875,0,0
05/07/1989,236638.7344,0,0
05/08/1989,243515.4375,0,0
05/09/1989,172093.6406,0,0
05/10/1989,115607.3594,0,0
05/11/1989,164740.3438,0,0
05/12/1989,124459.9297,0,0
05/13/1989,54210.69922,0,0
05/14/1989,886040.875,0,0
05/15/1989,222585.4844,0,0
05/16/1989,104207.625,0,0
05/17/1989,78600.28125,0,0
05/18/1989,91027.88281,0,0
05/19/1989,74088.60938,0,0
05/20/1989,47188.20313,0,0
05/21/1989,143110.5313,0,0
05/22/1989,12474.90137,0,0
05/23/1989,1581642.25,0,0
05/24/1989,225089.5156,0,0
05/25/1989,475717.2813,0,0
05/26/1989,269433.3125,0,0
05/27/1989,178935.4531,0,0
05/28/1989,133588.2344,0,0
05/29/1989,130880.3125,0,0
05/30/1989,123296.8047,0,0
05/31/1989,128770.7656,0,0
06/01/1989,135620.7969,0,0
06/02/1989,135670.5625,0,0
06/03/1989,424494.0938,0,0
06/04/1989,4118.807617,0,0
06/05/1989,821032.875,0,0
06/06/1989,569319.375,0,0
06/07/1989,427804.8125,0,0
06/08/1989,1416238.625,0,0
06/09/1989,0,0,0
06/10/1989,276868.25,0,0
06/11/1989,578012.625,0,0
06/12/1989,657614.1875,0,0
06/13/1989,547925.9375,0,0
06/14/1989,365670.9375,0,0
06/15/1989,202962.5938,0,0
06/16/1989,119836.8203,0,0
06/17/1989,80488.90625,0,0
06/18/1989,54702.48438,0,0
06/19/1989,37678.92188,0,0
06/20/1989,134924.0313,0,0
06/21/1989,7258.37793,0,0
06/22/1989,11381.29297,0,0
06/23/1989,10014.32227,0,0
06/24/1989,209560.375,0,0
06/25/1989,34144.89063,0,0
06/26/1989,3930.189697,0,0
06/27/1989,9596.480469,0,0
06/28/1989,21786.59766,0,0
06/29/1989,40937.73438,0,0
06/30/1989,64811.375,0,0
07/01/1989,86979.85938,0,0
07/02/1989,350142.25,0,0
07/03/1989,230054.2656,0,0
07/04/1989,0,0,0
07/05/1989,2162053.5,0,0
07/06/1989,628296.8125,0,0
07/07/1989,661946.6875,0,0
07/08/1989,1482249.125,0,0
07/09/1989,875202.75,0,0
07/10/1989,71210.98438,0,0
07/11/1989,93267.09375,0,0
07/12/1989,118395.7031,0,0
07/13/1989,137691.4063,0,0
07/14/1989,378506.6875,0,0
07/15/1989,9692.986328,0,0
07/16/1989,801666.375,0,0
07/17/1989,271431.3125,0,0
07/18/1989,63338.4375,0,0
07/19/1989,14949.73535,0,0
07/20/1989,2152549,0,0
07/21/1989,774755.5,0,0
07/22/1989,122095.3594,0,0
07/23/1989,72062.49219,0,0
07/24/1989,825628.3125,0,0
07/25/1989,845685.5625,0,0
07/26/1989,243177.2344,0,0
07/27/1989,313325.5,0,0
07/28/1989,348163.2188,0,0
07/29/1989,173273.7344,0,0
07/30/1989,122652.3359,0,0
07/31/1989,299635.5313,0,0
08/01/1989,182003.3438,0,0
08/02/1989,1264262,0,0
08/03/1989,987970.5,0,0
08/04/1989,699080.4375,0,0
08/05/1989,328105.1875,0,0
08/06/1989,555542.875,0,0
08/07/1989,597613.4375,0,0
08/08/1989,486752.5625,0,0
08/09/1989,328344.125,0,0
08/10/1989,542095.75,0,0
08/11/1989,640315.0625,0,0
08/12/1989,589648.0625,0,0
08/13/1989,610928.9375,0,0
08/14/1989,562928.8125,0,0
08/15/1989,583937.375,0,0
08/16/1989,371233.3438,0,0
08/17/1989,437219.2188,0,0
08/18/1989,336819.375,0,0
08/19/1989,331871.7813,0,0
08/20/1989,286718.5,0,0
08/21/1989,735274.125,0,0
08/22/1989,1054978.5,0,0
08/23/1989,1152642.25,0,0
08/24/1989,1085138.125,0,0
08/25/1989,1251076.75,0,0
08/26/1989,1106258.5,0,0
08/27/1989,1237453.25,0,0
08/28/1989,1317500.625,0,0
08/29/1989,1215468.125,0,0
08/30/1989,1191475.625,0,0
08/31/1989,1170105,0,0
09/01/1989,1116972.375,0,0
09/02/1989,1079271.75,0,0
09/03/1989,1004120,0,0
09/04/1989,897296.75,0,0
09/05/1989,847518.625,0,0
09/06/1989,931997.8125,0,0
09/07/1989,1156773.125,0,0
09/08/1989,1178253.625,0,0
09/09/1989,1141376,0,0
09/10/1989,1092186.625,0,0
09/11/1989,1056428,0,0
09/12/1989,898953,0,0
09/13/1989,733423.0625,0,0
09/14/1989,600655.3125,0,0
09/15/1989,508249.625,0,0
09/16/1989,529898.375,0,0
09/17/1989,573079.875,0,0
09/18/1989,562403.125,0,0
09/19/1989,517020.8125,0,0
09/20/1989,518234.4688,0,0
09/21/1989,730355.375,0,0
09/22/1989,722377.75,0,0
09/23/1989,697925.6875,0,0
09/24/1989,670354.875,0,0
09/25/1989,637041.1875,0,0
09/26/1989,645055.4375,0,0
09/27/1989,782595.5625,0,0
09/28/1989,1087225,0,0
09/29/1989,1259543.875,0,0
09/30/1989,1287901.375,0,0
10/01/1989,1287938.125,0,0
10/02/1989,1230630.625,0,0
10/03/1989,1209731.5,0,0
10/04/1989,1240191.5,0,0
10/05/1989,1219733,0,0
10/06/1989,1162515,0,0
10/07/1989,1047300.625,0,0
10/08/1989,887051.875,0,0
10/09/1989,725094.0625,0,0
10/10/1989,566981.6875,0,0
10/11/1989,430911.0313,0,0
10/12/1989,317226.8438,0,0
10/13/1989,425237.7188,0,0
10/14/1989,771625.4375,0,0
10/15/1989,1084274.25,0,0
10/16/1989,1156478.75,0,0
10/17/1989,983589.375,0,0
10/18/1989,690737.625,0,0
10/19/1989,451242.0938,0,0
10/20/1989,295042.1563,0,0
10/21/1989,219714.0469,0,0
10/22/1989,194443.3125,0,0
10/23/1989,166523.75,0,0
10/24/1989,279518.1563,0,0
10/25/1989,554818.625,0,0
10/26/1989,492563.875,0,0
10/27/1989,330097.6563,0,0
10/28/1989,209272.4063,0,0
10/29/1989,135021.2813,0,0
10/30/1989,307945.4063,0,0
10/31/1989,378534.1875,0,0
11/01/1989,670515.25,0,0
11/02/1989,379394.4063,0,0
11/03/1989,1419605,0,0
11/04/1989,870243.9375,0,0
11/05/1989,656758.625,0,0
11/06/1989,311492.1563,0,0
11/07/1989,205720.3438,0,0
11/08/1989,258253.5469,0,0
11/09/1989,131697.3594,0,0
11/10/1989,1171859.875,0,0
11/11/1989,313041.8125,0,0
11/12/1989,143157.0625,0,0
11/13/1989,210847.9844,0,0
11/14/1989,350186.4688,0,0
11/15/1989,193429.1406,0,0
11/16/1989,287723.5313,0,0
11/17/1989,177731,0,0
11/18/1989,122165.3359,0,0
11/19/1989,227563.6563,0,0
11/20/1989,69209.14844,0,0
11/21/1989,2060407.875,0,0
11/22/1989,298816.8125,0,0
11/23/1989,502743,0,0
11/24/1989,523474.0313,0,0
11/25/1989,413398.7188,0,0
11/26/1989,244401.1563,0,0
11/27/1989,121502.8828,0,0
11/28/1989,182524.3281,0,0
11/29/1989,227475.0781,0,0
11/30/1989,189661.0313,0,0
12/01/1989,124919.5469,0,0
12/02/1989,73195.3125,0,0
12/03/1989,607423.375,0,0
12/04/1989,120483.25,0,0
12/05/1989,87410.375,0,0
12/06/1989,45533.51953,0,0
12/07/1989,282032.875,0,0
12/08/1989,153231.6094,0,0
12/09/1989,34123.67188,0,0
12/10/1989,470091.7188,0,0
12/11/1989,223677.5781,0,0
12/12/1989,45589.83594,0,0
12/13/1989,71336.97656,0,0
12/14/1989,300462.875,0,0
12/15/1989,38640,0,0
12/16/1989,144459.3906,0,0
12/17/1989,180576.7188,0,0
12/18/1989,57943.06641,0,0
12/19/1989,19250.06641,0,0
12/20/1989,432510.6875,0,0
12/21/1989,39645.73438,0,0
12/22/1989,28517.80664,0,0
12/23/1989,192439.2969,0,0
12/24/1989,73818.65625,0,0
12/25/1989,30791.29297,0,0
12/26/1989,113885.1328,0,0
12/27/1989,39072.55078,0,0
12/28/1989,20456.67188,0,0
12/29/1989,242107.0781,0,0
12/30/1989,328073.4375,0,0
12/31/1989,132904.2813,0,0
01/01/1990,43496.99219,0,0
01/02/1990,298146.3125,0,0
01/03/1990,66417.46875,0,0
01/04/1990,22823.71484,0,0
01/05/1990,688750.5,0,0
01/06/1990,73122.64063,0,0
01/07/1990,23821.46289,0,0
01/08/1990,843820,0,0
01/09/1990,27379.60352,0,0
01/10/1990,48311.57813,0,0
01/11/1990,48131.49219,0,0
01/12/1990,36782.32813,0,0
01/13/1990,21591.72266,0,0
01/14/1990,529759.5625,0,0
01/15/1990,283920.6563,0,0
01/16/1990,197559.6563,0,0
01/17/1990,109739.5547,0,0
01/18/1990,61827.0625,0,0
01/19/1990,53395.77734,0,0
01/20/1990,30288.59375,0,0
01/21/1990,218797,0,0
01/22/1990,216010.25,0,0
01/23/1990,179194.4375,0,0
01/24/1990,74288.04688,0,0
01/25/1990,30815.98633,0,0
01/26/1990,1591101.125,0,0
01/27/1990,98869.39063,0,0
01/28/1990,352321.9688,0,0
01/29/1990,319441.0625,0,0
01/30/1990,252240.125,0,0
01/31/1990,169484.4375,0,0
02/01/1990,113483.3203,0,0
02/02/1990,77314.60938,0,0
02/03/1990,261187.7656,0,0
02/04/1990,73148.96875,0,0
02/05/1990,97655.21094,0,0
02/06/1990,286796.8125,0,0
02/07/1990,222694.2188,0,0
02/08/1990,151849.1875,0,0
02/09/1990,67096.92188,0,0
02/10/1990,443884,0,0
02/11/1990,198145.9375,0,0
02/12/1990,81469.67188,0,0
02/13/1990,64034.46875,0,0
02/14/1990,336420.8438,0,0
02/15/1990,79413.1875,0,0
02/16/1990,190029.7813,0,0
02/17/1990,102275.3672,0,0
02/18/1990,102021.5625,0,0
02/19/1990,46823.97656,0,0
02/20/1990,3383375,0,0
02/21/1990,248900.5625,0,0
02/22/1990,246231.8281,0,0
02/23/1990,156039.9688,0,0
02/24/1990,76656.49219,0,0
02/25/1990,505785.625,0,0
02/26/1990,222720.1406,0,0
02/27/1990,103406.6406,0,0
02/28/1990,65971.53906,0,0
